代碼,股票,ROE_5Y,EPS_5Y,毛利率_5Y,ROE_2017,ROE_2018,ROE_2019,ROE_2020,ROE_2021,毛利率_2017,毛利率_2018,毛利率_2019,毛利率_2020,毛利率_2021,負債比_2017,負債比_2018,負債比_2019,負債比_2020,負債比_2021,稅後淨利率_2017,稅後淨利率_2018,稅後淨利率_2019,稅後淨利率_2020,稅後淨利率_2021,現金股利,成交價,董監持股,現金殖利率,ROE_Test,EPS_Test,毛利率_Test,現金殖利率_Test,成交價_Test,董監持股_Test,符合數量,正負樣本
5471,松翰,19.23,4.06,42.11,8,11.49,11.44,29.69,35.54,38.27,38.56,39.86,42.5,51.38,17.67,15.32,17.23,23.46,22.67,7.1,10.73,10.56,19.1,24.93,3.68,49.05,10.95,7.5,1,1,1,1,1,1,6,1
5484,慧友,-12.9,-1.06,16.81,-11.06,-23.29,-15.62,-8.33,-6.19,27.53,-1.01,16.84,19.17,21.53,16.77,18.34,19.49,26.1,32.18,-18.25,-43.34,-35.45,-15.49,-7.46,0.32,13.45,24.18,2.38,0,0,0,0,1,1,2,-1
5515,建國,5.79,0.94,9.68,3.47,4.21,3.85,8.53,8.87,9.52,10.87,8.69,7.58,11.72,50.69,47.3,49.02,51.46,43.65,3,3.04,2.84,5.54,7.61,0.67,11.45,27.02,5.85,0,1,0,1,1,1,4,0
5519,隆大,11.31,2.17,20.64,7.02,13.09,12.56,10.56,13.34,16.39,25.15,18.2,20.59,22.85,60.04,56.52,51.11,52.97,58.5,11.07,17.19,11.13,13.29,12.63,1.3,21.9,23.12,5.94,1,1,1,1,1,1,6,1
5521,工信,1.96,0.21,6.66,-8.47,-1.78,-0.5,19.94,0.63,-6.5,0.83,4.03,26.42,8.54,52.47,61.28,52.45,33.04,32.27,-9.45,-1.82,-0.48,14.07,0.95,0.3,6.71,3.82,4.47,0,1,0,0,1,0,2,-1
5522,遠雄,8.09,4.27,26.51,4.68,4.81,7.6,9.21,14.13,22.65,20.8,28.7,26.73,33.69,51.09,46.94,52.12,54.48,53.36,10.79,8.27,15.19,14.3,18.35,2.4,57,0,4.21,0,1,1,0,1,0,3,0
5525,順天,7.29,1.43,29.61,6.85,21.42,8.49,0.96,-1.27,35.16,31.9,29.33,23.15,28.5,62.04,54.66,62.36,72,77.12,18.85,22.15,15.16,4.41,-7.28,0.9,24.45,19.17,3.68,0,1,1,0,1,1,4,0
5531,鄉林,0.78,0.09,32.3,4.06,-0.24,5.72,0.86,-6.48,36.79,31.33,37.68,28.06,27.62,67.83,67.51,63.02,60.9,67.43,10.04,-0.41,9.01,1.82,-22.34,0,9.42,25.74,0,0,1,1,0,1,1,4,0
5533,皇鼎,5.15,1.38,24.93,4.55,3.16,1.28,3.29,13.47,20.52,30.44,29.36,15.66,28.65,46.57,49.49,51.04,46.8,36.48,7.88,10.34,5.78,6.33,28.15,0.7,17.3,10.37,4.05,0,1,1,0,1,1,4,0
5534,長虹,18.12,9.84,37.91,23.14,27.42,18.54,14.51,6.98,42.3,38.32,38.55,32.33,38.04,53.94,40.77,41.78,45.92,56.22,43.63,34.4,32.98,28.48,26.4,5.78,72.5,9.99,7.97,1,1,1,1,1,0,5,1
5538,東明-KY,16.76,4.19,16.38,18.58,13.9,12.02,12.27,27.02,18.81,14.94,13.87,13.88,20.41,42.61,49.21,46.98,52.83,44.98,9.03,6.05,5.31,5.4,10.94,2.2,42.55,25.61,5.17,1,1,0,1,1,1,5,1
5546,永固-KY,23.42,6.32,16.56,24.18,31.49,26.35,27.78,7.28,18.17,16.72,14.77,22.27,10.89,62.88,59.89,62.54,53.32,56.52,8.79,8.98,7.56,13.62,4.03,2.97,50.5,16.42,5.88,1,1,0,1,1,1,5,1
5607,遠雄港,9.16,2.08,54.82,7.94,6.26,12.69,8.7,10.19,47.79,51.21,61.31,55.29,58.51,36.8,36.41,51.03,53.65,61.22,22.67,16.61,31.26,30.83,28.75,0.88,57,17.78,1.54,0,1,1,0,1,1,4,0
5608,四維航,-6.67,-0.54,8.9,-31.13,-5.05,-9.26,-24.3,36.41,-9.31,14.86,9.71,-17.45,46.68,80.34,79.29,80.3,83.86,71.14,-61.6,-6.82,-12.44,-37.71,34.58,1.2,25.1,9.29,4.78,0,0,0,0,1,0,1,-1
5706,鳳凰,11.23,2,19.6,15.56,14.97,17.84,1.18,6.62,14.47,13.65,14.1,26.55,29.21,42.54,43.86,53.71,51.94,46.3,5.94,5.61,6.75,2.75,55.61,1.24,57.9,28.6,2.14,1,1,0,0,1,1,4,0
5871,中租-KY,21.61,11.46,66.09,20.48,23.11,23.33,20.17,20.97,62.02,63.36,60.28,71.81,72.99,82.85,84,85.13,83.15,83.66,24.13,27.52,27.22,29.49,31.45,4.72,179,4.47,2.64,1,1,1,0,0,0,3,0
5876,上海商銀,0,3.22,0,0,10.77,10.32,8.7,9.01,0,0,0,0,0,90.6,90.59,90.16,90.3,90.22,0,0,0,0,0,1.87,48.7,3.24,3.84,0,1,0,0,1,0,2,-1
5880,合庫金,7.83,1.3,0,7.28,7.66,8.02,7.38,8.83,0,0,0,0,0,93.98,93.94,93.93,94.27,94.52,0,0,0,0,0,0.84,25.7,27.68,3.27,0,1,0,0,1,1,3,0
5906,台南-KY,8.42,1.02,57.25,-0.04,2.69,-6.57,20.94,25.08,58.98,58.61,57.8,52.26,58.6,67.52,68.81,72.36,65.19,54.76,-0.01,0.56,-1.28,4.55,7.75,0.54,30.6,24.27,1.76,0,1,1,0,1,1,4,0
5907,大洋-KY,2.15,1.17,73.87,3.52,5.01,6.44,-1.4,-2.81,78.77,77.66,73.56,67.15,72.22,55.67,53.04,66.04,65.03,70.53,5.61,7.6,9.09,-2.55,-4.5,1.41,13.95,56.83,10.11,0,1,1,1,1,1,5,1
6005,群益證,9.4,1.42,0,10,5.18,7.92,10.26,13.63,0,0,0,0,0,76.34,70.01,72.8,76.28,79.64,0,0,0,0,0,0.83,10.45,3.26,7.94,0,1,0,1,1,0,3,0
6024,群益期,13.28,3.64,0,18.67,17.24,11.87,10.89,7.73,0,0,0,0,0,86.01,87.47,87.75,86.24,86.54,0,0,0,0,0,2.53,34.4,56.58,7.35,1,1,0,1,1,1,5,1
6108,競國,7.14,1.68,13.95,7.34,14.64,9.19,-2.3,6.84,14.32,15.33,14.32,11.88,13.89,65.88,64.83,60.69,64.44,61.69,3.13,6.22,4.48,-1,2.64,1.4,16,12.91,8.75,0,1,0,1,1,1,4,0
6112,邁達特,13.2,2.84,10.79,13.98,14.6,11.65,12.59,13.16,9.04,9.78,10.16,12,12.98,61.54,61.65,41.48,44.2,47.12,2.87,3.1,3.37,4.26,5,2.2,31.65,0,6.95,1,1,0,1,1,0,4,0
6115,鎰勝,10.35,2.72,18.4,8.93,10.58,11.72,10.01,10.51,19.11,17.06,18.86,21.62,15.35,38.95,40.32,39.42,42.55,44.51,6.45,7.48,8.77,7.79,6.53,2.92,41.05,11.82,7.11,1,1,0,1,1,1,5,1
6116,彩晶,9.53,1.33,24.71,16.91,2.44,1.9,8.97,17.41,36.42,16.7,11.44,24.75,34.24,15.38,15.01,14.51,14.41,16.39,28.25,6.05,4.78,19.61,30.32,0.56,11.35,12.3,4.93,0,1,1,0,1,1,4,0
6117,迎廣,-4.85,-0.5,16.15,16.82,-12.52,-11.94,-7.6,-9,14.22,12.45,18.37,18.93,16.8,47.34,50.19,54.82,62.28,72.12,14.17,-10.26,-7.73,-4.14,-4.33,0.47,14.05,37.97,3.35,0,0,0,0,1,1,2,-1
6120,達運,-2.87,-0.41,3.06,3.21,2.7,-1.66,-11.83,-6.78,6.98,5.83,4.92,-2.41,-0.02,49.2,50.03,44.46,49.71,53.6,1.38,1.51,-1.2,-8.68,-3.2,0.4,8.82,28.65,4.54,0,0,0,0,1,1,2,-1
6128,上福,10.24,2.43,37.56,24.52,1.54,10.22,4.49,10.45,42.63,32.33,35.51,37.64,39.67,63.16,49.05,50.45,51.48,51.73,27.14,0.61,5.59,3.51,6.84,1.58,27.7,28.05,5.7,1,1,1,1,1,1,6,1
6133,金橋,-0.03,0.01,18.92,1.58,0.94,1.49,0.14,-4.31,28.09,19.95,19.22,15.58,11.76,19.52,19.27,21.58,34.6,42.03,2.1,1.33,1.93,0.2,-5.27,0.27,21.15,2.16,1.28,0,1,0,0,1,0,2,-1
6136,富爾特,4,0.97,19.69,6.65,3.16,3.05,2.14,5.01,28.06,23.97,14.84,16.55,15.01,4.01,4.03,4.5,4.58,3.45,28.38,13.86,9.4,8.62,23.73,1.41,17.85,7.81,7.9,0,1,0,1,1,0,3,0
6139,亞翔,5.02,2.07,6.96,7.29,7.23,5.87,1.84,2.86,8.24,8.28,6.58,5.79,5.91,57.88,56.93,58.62,60.24,64.66,3.84,3.74,4.11,1.51,1.36,1.4,29.3,26.39,4.78,0,1,0,0,1,1,3,0
6141,柏承,13.18,2.14,17.38,12.27,-5.16,29.76,14.8,14.24,14.86,12.66,17.25,20.37,21.75,60.57,63.3,47.85,47.93,59.29,5.5,-2.2,17.91,10.58,10.46,0.5,20.4,10.83,2.45,1,1,0,0,1,1,4,0
6142,友勁,-6.66,-0.7,6.04,-6.67,-7.93,-13.64,-20.36,15.32,11.73,8.32,6.66,2.28,1.21,34.5,41.33,51.52,57.87,40.45,-6.15,-6.89,-10,-13.22,15.68,0.35,9.01,64.16,3.88,0,0,0,0,1,1,2,-1
6152,百一,-8.4,-0.89,13.15,-9.62,-35.87,0.94,1.74,0.82,10.8,7.88,14.54,17.72,14.8,67.16,70.85,62.43,59.55,59.16,-2.43,-9.46,0.28,0.79,0.3,1.57,10.45,10.93,15.02,0,0,0,1,1,1,3,0
6153,嘉聯益,2.65,0.67,12.86,0.3,8.69,3.16,4.27,-3.19,12.64,17.32,15.18,11.63,7.51,55.29,57.62,51.8,51.22,47.3,0.17,5.16,2.41,4.1,-3.34,0.22,27.15,25.87,0.81,0,1,0,0,1,1,3,0
6155,鈞寶,5.22,0.85,27.41,3.11,9.24,5.66,2.39,5.69,27.42,27.76,25.13,25.38,31.35,37.22,39.26,33.43,44.52,52.06,6.15,17.65,12.36,5.62,10.11,0.82,20.3,22.8,4.04,0,1,1,0,1,1,4,0
6164,華興,-0.25,-0.02,27.33,2.84,1.73,-5.07,-1.49,0.73,30.48,29.02,25.83,25.16,26.14,37.64,41.15,38.8,34.66,37.67,3.02,1.88,-6.55,-2.19,0.85,0.56,10.1,11.39,5.54,0,0,1,1,1,1,4,0
6165,浪凡,5.05,0.59,12.54,-1.79,-1.06,-6.51,13.22,21.4,4.29,1.49,8.43,22.44,26.03,3.83,4.87,5.24,54.92,56.47,-30.97,-64.31,-1192.36,7.38,4.79,0.01,25.05,0.08,0.04,0,1,0,0,1,0,2,-1
6166,凌華,6.24,1.32,37.99,8.38,5.32,9.59,5.25,2.66,37.16,35.57,40.86,39.59,36.76,40.69,44.82,44.4,48.34,66.46,3.66,2.33,4.23,2.51,1.23,1.14,51,31.18,2.24,0,1,1,0,1,1,4,0
6168,宏齊,6.95,0.97,21.75,8.95,8.33,0.53,5.05,11.9,22,19.4,18.67,21.25,27.41,29.19,26.64,25.66,25.57,23.82,7.78,7.99,0.68,5.73,12.94,1.12,16.1,21.94,6.96,0,1,1,1,1,1,5,1
6176,瑞儀,18.29,10.48,17.12,13.19,20.51,22.06,18.41,17.27,14.46,15.46,18.11,19.03,18.55,54.59,57.05,45.73,47.43,54.38,5.62,9.34,10.46,9.32,9.12,7.16,98.6,3.95,7.26,1,1,0,1,0,0,3,0
6177,達麗,15.5,2.7,29.74,27.54,1.08,21.61,2.93,24.36,32.67,35.73,26.75,27.56,25.98,68.4,79.72,79.64,82.41,80.82,20.22,3.12,13.71,7.11,15.47,1.98,26.4,5.98,7.5,1,1,1,1,1,0,5,1
6183,關貿,14.55,2.12,40.72,12.3,13.13,13.48,15.23,18.63,43.35,41.4,38.36,39.89,40.6,21.79,25.81,23.97,29.71,39.85,18.11,17.68,17,17.75,19.05,1.75,69.3,48.92,2.53,1,1,1,0,1,1,5,1
6184,大豐電,10.3,3,46.63,7.57,7.9,12.1,11.84,12.1,43.84,42.08,48.29,50.31,48.63,46.04,61.26,47.43,43.15,42.73,19.21,18,25.03,25,25.94,2.8,48.3,11.67,5.8,1,1,1,1,1,1,6,1
6189,豐藝,14.37,2.96,8.02,10.81,14.79,13.35,14.57,18.32,8.31,9.04,7.91,7.56,7.29,53.19,54.01,59.71,64.6,67.1,2.17,2.97,2.36,2.26,2.61,2.61,35.8,10.31,7.29,1,1,0,1,1,1,5,1
6191,精成科,8.48,2.62,15.28,3.66,3.19,6.07,10.88,18.58,12.34,12.16,14.14,19.31,18.45,55.34,54.97,51.19,50.34,51.17,2.05,1.78,3.91,7.3,10.78,0.79,25.3,0,3.12,0,1,0,0,1,0,2,-1
6192,巨路,14.9,6.61,31.21,11.86,16.87,15.37,14.82,15.59,30.98,31.4,28.88,31.9,32.9,35.96,39.29,38.21,34.94,37.51,10.94,12.96,11.47,12.54,13.57,3.46,0,0,0,1,1,1,0,1,0,4,0
6196,帆宣,14.98,5.01,11.28,13.31,14.38,11.56,14.35,21.29,11.39,11.55,10.61,12.34,10.51,67.99,68.53,70.29,68.58,72,3.21,3.2,2.77,3.49,4.38,3.21,108,51.85,2.97,1,1,0,0,0,1,3,0
6197,佳必琪,9.4,2.32,22.62,8.2,8.96,8.66,8.73,12.47,17.77,18.44,23.15,26.53,27.22,27.69,33.03,27.26,35.26,30.49,6.82,7.96,7.27,7.55,9.96,2.52,37.25,33.83,6.77,0,1,1,1,1,1,5,1
6201,亞弘電,10.67,2.93,20.1,8.49,10.93,9.85,12.13,11.96,19.52,17.97,20.96,21.77,20.27,27.62,26.24,24.71,31.73,28.26,6.73,8.08,7.4,8.51,7.7,2.66,39.75,15.9,6.69,1,1,1,1,1,1,6,1
6202,盛群,27.23,5.29,49.21,23.16,25.72,22.21,24.48,40.6,47.44,49.5,48.77,46.79,53.54,23.59,23.97,24.08,27.56,33.17,20.28,22.01,20.12,18.67,29.03,5.11,65.4,7.49,7.81,1,1,1,1,1,0,5,1
6205,詮欣,7.56,1.9,30.7,8.04,8.33,6.52,7.92,7.01,30.55,29.92,29.39,34.34,29.28,26.63,24.43,21.89,32.46,23.16,7.68,9.35,9.54,10.64,9.1,1.48,78.3,13.17,1.89,0,1,1,0,1,1,4,0
6206,飛捷,15.15,4.94,32.33,15.55,17.16,15.4,12.85,14.78,29.61,29.32,35.07,34.82,32.85,24.73,19.34,18.29,17.58,24.96,11.14,12.06,13.55,13.49,13.33,4.4,68.3,19.88,6.44,1,1,1,1,1,1,6,1
6209,今國光,-3.93,-0.85,5.26,-3.86,-0.65,-3.29,-6.98,-4.87,5.81,5.02,5.82,4.08,5.58,31.13,26.4,26.57,34.82,31.05,-3.86,-0.65,-3.25,-7.28,-4.16,0.88,24.9,0,3.53,0,0,0,0,1,0,1,-1
6213,聯茂,22.38,7.06,17.42,17.54,23.23,29.12,23.89,18.12,14.61,14.53,20.09,19.47,18.38,59.61,57.25,61.99,47.85,41.18,5.87,7.92,10.35,10.49,9.67,4.38,58.5,18.43,7.49,1,1,0,1,1,1,5,1
6214,精誠,10.48,5.6,24.96,9.35,8.23,13.58,12.35,8.91,26.87,25.8,25.17,24.44,22.54,36.37,33.96,37.54,38.04,48,6.95,5.38,8.21,7.06,4.14,5,67.6,9.36,7.4,1,1,1,1,1,0,5,1
6215,和椿,8.05,1.2,26.2,4.57,4.2,4.12,6.83,20.52,26.05,27.07,24.77,24.53,28.6,45.11,43.98,44.41,43.34,31.07,3.23,3.27,3.14,4.93,13.52,0.78,20.15,20.16,3.87,0,1,1,0,1,1,4,0
6216,居易,10.86,1.92,49.86,13.67,12.91,10.09,7.19,10.42,51.85,50.21,49.61,48.78,48.85,13.56,12.42,11.04,9.78,10.65,19.71,19.04,16.45,12.92,17.29,1.81,25.9,19.7,6.99,1,1,1,1,1,1,6,1
6224,聚鼎,16.79,4.82,46.22,15.68,16.84,17.17,18.16,16.09,48.4,47.5,49.25,49.77,36.16,16.09,19.42,27.24,34.77,39.29,21.23,20.98,22.23,22.67,14.63,3.85,54,22.63,7.13,1,1,1,1,1,1,6,1
6225,天瀚,-159.53,-0.1,-67.76,-287.14,-315.9,-113.35,-55.1,-26.16,-333.36,-63.19,17.13,19.66,20.98,75.69,64.46,52.23,32.08,48.98,-617.1,-232.59,-70.74,-29.14,-12.18,0,8,8.66,0,0,0,0,0,1,0,1,-1
6226,光鼎,2.09,0.24,29.81,1.57,2.39,11.08,-3.97,-0.6,29.53,25.02,30.49,32.76,31.25,51.21,48.29,38.13,51.06,53.08,1.71,2.1,14.15,-6.43,-0.82,0.17,10.5,12.31,1.62,0,1,1,0,1,1,4,0
6230,尼得科超眾,14.7,6.78,20.01,13.56,16.02,17.77,18.47,7.7,20.7,20.25,21.64,21.73,15.71,44.55,44.37,44.14,49.35,55.63,7.08,7.77,8.17,8.58,3.18,3.1,97.4,0,3.18,1,1,1,0,0,0,3,0
6235,華孚,4.92,0.66,19.46,3.55,7.46,-24.86,31.66,6.8,19.99,20.21,7.13,23.97,25.98,45.1,50.12,55.38,46.69,51.81,2.66,4.41,-23.04,32.53,5.83,0.46,31.9,21.71,1.44,0,1,0,0,1,1,3,0
6239,力成,15.32,8.64,20.69,15.51,14.62,12.74,14.44,19.27,21.29,20.33,19.06,19.73,23.03,50.15,48.76,48.76,46.29,46.62,12.23,11.04,10.34,10.74,13.99,5.12,76.6,6.57,6.68,1,1,1,1,1,0,5,1
6243,迅杰,-8.27,-0.47,24.89,-16.11,-10.09,-12.22,-13.03,10.11,24.93,23.21,21.67,22.92,31.73,28.89,40.6,42.13,49.56,30.6,-22.15,-11.65,-11.65,-9.64,7.29,0.89,24.45,24.41,3.64,0,0,1,0,1,1,3,0
6251,定穎,4.42,0.8,11.52,0.21,-5.92,3.96,15.02,8.83,10.65,8.85,12.82,13.57,11.72,65.5,72.54,71.08,61.08,68.7,0.08,-1.84,1.13,5.38,2.99,0.69,0,0,0,0,1,0,0,1,0,2,-1
6257,矽格,13.89,3.9,28.85,12.95,12.13,12.31,13.53,18.53,27.45,27.85,30.25,29.04,29.66,44.67,38.93,45.37,49.87,51.3,17.46,14.12,15.56,15.5,18.2,2.6,43.2,5.18,6.02,1,1,1,1,1,0,5,1
6269,台郡,14.3,9.09,20.44,18.31,14.27,15.33,12.36,11.24,21.91,19.13,22.84,20.52,17.8,41.87,30.49,36.36,40.24,46.84,11.83,9.88,12.11,9.81,8.1,5.02,84.3,7.63,5.95,1,1,1,1,0,0,4,0
6271,同欣電,9.63,7.98,26.69,9.47,9.72,7.19,9.24,12.51,24.5,25.65,21.53,28.45,33.3,19.67,16.16,18.08,16.62,16.54,12.57,13.67,9.99,14.25,19.95,5.79,167.5,9.29,3.46,0,1,1,0,0,0,2,-1
6277,宏正,24.11,8.64,59.09,19.87,38.23,16.3,32.72,13.43,59.12,58.84,60.37,58.86,58.26,37.52,34.9,34.94,35.25,34.95,14.92,30.69,14.44,31.14,12.48,3.2,76,12.84,4.21,1,1,1,0,1,1,5,1
6278,台表科,14.39,6.5,11.19,6.7,6.68,16.67,16.68,25.22,8.02,11.03,12.48,12.1,12.33,57.88,60.92,61.58,64.51,71.41,2.88,2.47,5.35,5.28,5.63,2.94,84,8.66,3.5,1,1,0,0,0,0,2,-1
6281,全國電,19.94,5,18.97,19.06,16.95,18.19,23,22.51,19.62,19.22,18.7,18.51,18.78,50.45,46.78,67.94,68.17,70.73,2.77,2.48,2.51,2.99,2.89,4.4,80.9,12.51,5.44,1,1,0,1,0,1,4,0
6282,康舒,10.91,1.83,15.41,4.32,12.55,17.73,13.63,6.33,16.11,13.11,14.41,16.83,16.58,47.37,55.53,55.92,60.54,65.77,2.01,5.6,7.98,6.66,3.06,1.04,28,24.79,3.71,1,1,0,0,1,1,4,0
6283,淳安,-1.49,-0.04,17.03,2.52,1.57,1.29,-3.8,-9.01,23.82,18.89,20.05,10.87,11.52,11.8,16.47,15.51,33.98,32.15,5.06,2.39,2.17,-5.1,-7.78,0.1,32.4,47.46,0.31,0,0,0,0,1,1,2,-1
6285,啟碁,10.64,4.33,11.87,15.07,12.83,9.13,8.9,7.29,13.4,12.69,11.39,11.09,10.79,52.49,52.21,53.06,55.76,61.79,3.63,3.44,2.35,2.34,1.83,2.86,82,24.83,3.49,1,1,0,0,0,1,3,0
6288,聯嘉,5.36,0.7,19.59,4,7.45,9,5.94,0.43,18.27,19.92,19.55,20.72,19.48,53.36,47.06,52.52,52.95,59.14,2.68,4.38,4.79,3.8,0.29,0.56,22.8,21.2,2.46,0,1,0,0,1,1,3,0
6289,華上,-215.93,-0.51,-108.8,-77.67,56.77,-154.95,-786.28,-117.52,-83.74,-91.54,-110.64,-124.66,-133.41,87.07,65.96,94.88,98.58,99.54,-59.9,38.32,-107.33,-93.97,-3.66,0,0,0,0,0,0,0,0,1,0,1,-1
6405,悅城,2.07,0.65,18.65,1.1,0.3,0.02,4.66,4.25,20.87,16.3,18.8,10.74,26.54,33.06,29.94,26.71,12.21,13.01,2.43,0.72,0.07,19.73,18.43,0.82,19.6,13.61,4.18,0,1,0,0,1,1,3,0
6409,旭隼,41.13,23.79,27.73,32.21,42.04,45.68,43,42.72,27.32,27.22,29.26,29.43,25.42,42.26,46.29,52.81,55.22,57.35,13.83,15.9,16.47,16.09,13.91,22.25,1395,17.77,1.59,1,1,1,0,0,1,4,0
6412,群電,21.64,4.84,16.73,21.26,13.75,21.94,23.84,27.4,17.19,14.01,16.37,18.41,17.69,63.02,66.45,61.8,62.14,62.97,5.6,3.27,4.99,6.1,7.01,3.5,66.1,59.47,5.3,1,1,0,1,1,1,5,1
6414,樺漢,12.11,13.7,22.36,15.27,12.4,11.24,10.8,10.84,22.14,22.13,23.01,23.3,21.21,62.81,65.6,68.63,67.26,68.82,5.61,4.16,3.71,3.75,3.47,6.36,189,33.81,3.37,1,1,1,0,0,1,4,0
6415,矽力*-KY,19.59,33.01,48.65,19.27,15.57,16.53,19.32,27.26,47.73,46.72,47.46,48.08,53.27,12.58,6.77,8.62,7.63,9.25,21.03,19.44,21.58,23.36,26.96,9.68,424.5,0,2.28,1,1,1,0,0,0,3,0
6416,瑞祺電通,15.27,4.72,19.95,24,18.52,12.51,13.9,7.42,19.01,19.32,20.63,21.01,19.79,45.14,34.81,34.07,33.27,34.9,8.4,8.54,7.39,7.63,5.14,3.1,91,27.48,3.41,1,1,0,0,0,1,3,0
6426,統新,6.55,1.89,44.26,11.03,1.46,9.16,10.23,0.88,46.53,32.21,52.37,53.2,37,25.68,24.15,18.24,10.51,7.66,14.07,2.4,15.18,19.4,2.25,1.9,71.8,14.41,2.65,0,1,1,0,1,1,4,0
6431,光麗-KY,-11.05,-1.07,-16.3,-31.24,-4.58,-7.34,-18.89,6.82,-101.91,-7.84,2.81,-0.1,25.56,10.58,10.74,36.64,16.98,40.56,-149.04,-18.86,-6.48,-41.16,10.05,1,20.6,2.72,4.85,0,0,0,0,1,0,1,-1
6438,迅得,17.58,5.54,28.33,25.78,14.39,3.95,19.94,23.83,28.03,24.43,25.47,31.1,32.61,58.76,53.83,53.72,54.86,46.18,9.3,6.19,2.29,11.17,13.28,3.75,86.6,13.82,4.33,1,1,1,0,0,1,4,0
6442,光聖,2.5,0.75,17.44,2.16,7.35,-0.95,-2.08,6,17.52,17.07,14.34,16.88,21.37,30.95,34.68,34.6,41.19,43.76,1.62,5.5,-0.8,-1.58,3.68,1.41,46.5,11.77,3.03,0,1,0,0,1,1,3,0
6443,元晶,-12.88,-1.2,0.46,-20.94,-30.86,-6.47,-7.11,0.96,-2.75,-17.16,4.94,10.57,6.68,57.99,64.29,58.86,49.27,49.86,-14.17,-29.32,-4.51,-6.16,0.77,0,35.3,1.3,0,0,0,0,0,1,0,1,-1
6449,鈺邦,11.37,2.63,26.24,13.51,10.64,7.11,12.63,12.95,27.7,25.32,23.07,28.65,26.46,49.31,47.95,46.23,46.01,44.54,9.74,8.93,6.94,10.97,10.85,1.55,40.1,21.99,3.87,1,1,1,0,1,1,5,1
6451,訊芯-KY,7.26,4.14,23.26,1.89,5.25,11.12,12.09,5.93,19.13,18.84,24.13,32.59,21.6,38.34,47.41,50.49,57.52,56.39,3.42,6.51,10.95,14.84,8.87,2.72,84.6,59.52,3.22,0,1,1,0,0,1,3,0
6456,GIS-KY,19.07,13.45,9.44,37.79,16.18,13.43,13.66,14.27,11.53,8.58,8.86,8.62,9.62,64.3,73.01,65.99,68.68,65.11,5.32,3.1,2.83,2.94,3.3,5.1,79.5,23.63,6.42,1,1,0,1,1,1,5,1
6464,台數科,11.99,6.57,48.2,9.69,9.7,10.7,15.64,14.21,46.9,44.89,45.32,51.51,52.38,27.48,27.23,67.07,64.89,58.75,21.62,21.73,22.59,24.66,25.43,4.33,92,6.67,4.71,1,1,1,0,0,0,3,0
6477,安集,9.77,1.87,20.58,5.57,14.42,11.45,12.31,5.12,17.78,22.29,23.12,21.52,18.18,66.93,56.85,57.85,54.88,57.89,5.88,12.59,13.33,12.63,8.56,0.77,43.2,16.35,1.78,0,1,1,0,1,1,4,0
6491,晶碩,22.12,9.95,49.44,22.5,31.14,15.69,16.54,24.71,48.1,51.25,44.5,50.39,52.98,49.56,51.59,23.65,28.37,35.69,13.88,17.27,14.17,17.98,22.31,3.7,372,41.84,0.99,1,1,1,0,0,1,4,0
6504,南六,19.76,8.9,19.92,19.35,19.96,17.05,39.43,3.02,19.13,18.8,18.9,29.29,13.5,57.46,62.24,67.44,60.77,66.93,8.41,8.73,8.03,15.51,1.73,5.44,70.1,14.3,7.76,1,1,0,1,1,1,5,1
6505,台塑化,13.98,4.91,9.53,24.55,17.54,10.89,2.28,14.64,16.44,10.11,7.39,3.12,10.61,20.25,16.05,16.09,17.93,21.14,12.85,7.83,5.69,1.78,7.96,2.54,81.4,75.82,3.12,1,1,0,0,0,1,3,0
6525,捷敏-KY,20.71,5.92,31.56,21.27,23.7,18.7,18.35,21.51,34.22,30.58,31.32,32.09,29.57,23.73,24.8,23.3,25.27,38.16,20.27,22.7,19.2,18.26,18.04,4.1,68.3,51.53,6,1,1,1,1,1,1,6,1
6531,愛普*,15.8,4.89,25.81,8.59,4.41,-16.46,31.18,51.29,24.52,14.76,15.15,28.9,45.72,19.93,31.77,31.93,22.1,23.63,5.58,2.44,-11.41,23.13,30.61,2.8,153,0,1.83,1,1,1,0,0,0,3,0
6533,晶心科,3.1,1.26,99.8,2.2,3.55,1.36,2.97,5.42,99.68,99.86,99.83,99.8,99.82,2.54,3.89,15.51,14.79,5.13,7.44,13.64,3.24,6.05,19.72,1.5,385,18.73,0.39,0,1,1,0,0,1,3,0
6541,泰福-KY,-56.06,-7.49,0,-38.51,-47.56,-62.77,-74.47,-56.99,0,0,0,47.67,65.67,5.63,5.89,15.17,40.07,40.71,0,0,0,-701412,-28546.26,0,49.9,31.45,0,0,0,0,0,1,1,2,-1
6550,北極星藥業-KY,-69.24,-2.46,0,-146.91,-125.22,-39.05,-20.34,-14.67,0,0,0,25.83,13.94,54.62,67.58,12.09,14.3,7.78,0,0,0,-7016.2,-4923.12,0,119.5,70.17,0,0,0,0,0,0,1,1,-1
6552,易華電,11.43,2.59,18.75,0.27,12.22,25.32,6.56,12.8,10.1,20.49,28.93,14.27,19.96,14.35,32.84,40.69,46.75,42.73,0.33,11.37,17.38,5.6,10.8,1.56,32.7,52.87,4.77,1,1,0,0,1,1,4,0
6558,興能高,9.39,1.39,22.4,16.35,14.07,11.86,4.47,0.22,28.79,24.67,23.24,18.96,16.36,27.42,27.92,43.43,45.65,43.1,10.49,9.51,8.06,3.48,0.19,0.9,18.8,16.19,4.79,0,1,1,0,1,1,4,0
